ISO,Consumption_CEPH,eventCEPH,trialCEPH,year,Log_Con_CEPH,year0,ID,Pred,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
LT,0.165771399,4,199,19.5,-1.791131276,5,18,-2.082161679,0.1490783662,25,-13.96689361,2.59963E-13,0.05,-2.389194322,-1.775129037
LT,0.140435334,5,200,20.5,-1.955912669,6,18,-2.082161679,0.1490783662,25,-13.96689361,2.59963E-13,0.05,-2.389194322,-1.775129037
LV,0.36721,29,297,14.5,-0.999101851,0,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.313485293,6,250,15.5,-1.156817967,1,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.301920925,8,249,16.5,-1.194283482,2,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.367385541,3,349,17.5,-0.998625224,3,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.392193545,3,352,18.5,-0.933453307,4,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.417921983,2,302,19.5,-0.870070575,5,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
LV,0.433061128,3,302,20.5,-0.834569906,6,19,-1.133204702,0.1489697592,25,-7.606944578,5.8138829E-8,0.05,-1.440013664,-0.82639574
NL,0.00386,7,968,14.5,-5.326716841,0,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.001884987,4,891,15.5,-5.848235014,1,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.000397972,4,901,16.5,-6.572732419,2,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.000316266,2,810,17.5,-6.632956694,3,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.000590935,1,807,18.5,-6.44343339,4,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.000530934,1,903,19.5,-6.48187727,5,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NL,0.00095755,1,911,20.5,-6.236061856,6,20,-5.787796725,0.1496115232,25,-38.68550096,7.89888E-24,0.05,-6.095927425,-5.479666025
NO,0.00033,7,738,14.5,-6.622576337,0,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.000301346,4,870,15.5,-6.644355847,1,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.000303184,0,937,16.5,-6.642945155,2,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.00028785,0,1014,17.5,-6.654781428,3,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.000242119,0,1013,18.5,-6.690936775,4,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.000218976,0,966,19.5,-6.7097439,5,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
NO,0.000215265,0,973,20.5,-6.71279322,6,21,-6.567213009,0.1504822158,25,-43.64112381,4.048604E-25,0.05,-6.877136934,-6.257289084
PL,0.15504,17,519,14.5,-1.857642894,0,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.14848368,18,514,15.5,-1.900568054,1,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.197417047,13,557,16.5,-1.617384164,2,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.260253557,12,578,17.5,-1.34226386,3,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.34220906,8,540,18.5,-1.069415514,4,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.393741406,8,532,19.5,-0.929524398,5,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PL,0.385220183,12,569,20.5,-0.95134765,6,22,-1.89404293,0.1495594494,25,-12.66414752,2.244167E-12,0.05,-2.202066382,-1.586019478
PT,0.43552,41,802,14.5,-0.828921086,0,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
PT,0.452127767,40,748,15.5,-0.791581148,1,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
PT,0.508119114,29,655,16.5,-0.675073274,2,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
PT,0.456919833,22,616,17.5,-0.781061148,3,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
