ISO,Consumption_CEPH,eventCEPH,trialCEPH,year,Log_Con_CEPH,year0,ID,Pred,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
ES,0.339658118,15,680,18.5,-1.076875892,4,10,-0.112797404,0.0459820785,25,-2.453073192,0.0214834277,0.05,-0.207499267,-0.018095541
ES,0.322989421,12,680,19.5,-1.127044415,5,10,-0.112797404,0.0459820785,25,-2.453073192,0.0214834277,0.05,-0.207499267,-0.018095541
ES,0.346044048,9,680,20.5,-1.058303566,6,10,-0.112797404,0.0459820785,25,-2.453073192,0.0214834277,0.05,-0.207499267,-0.018095541
FI,0.01494,0,392,14.5,-4.138923606,0,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.010249286,1,401,15.5,-4.487450612,1,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.003660219,1,359,16.5,-5.368692879,2,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.000994665,1,348,17.5,-6.217279179,3,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.00072033,2,347,18.5,-6.365239269,4,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.000460764,1,344,19.5,-6.528796002,5,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FI,0.000405966,0,340,20.5,-6.567030763,6,11,-0.07221881,0.149464471,25,-0.483183792,0.633169986,0.05,-0.38004665,0.2356090304
FR,0.24259,13,858,14.5,-1.412268795,0,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.131291098,11,764,15.5,-2.022750501,1,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.035528865,11,785,16.5,-3.309652505,2,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.016032358,9,850,17.5,-4.072640322,3,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.016342042,11,776,18.5,-4.054621529,4,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.01575319,6,734,19.5,-4.089166564,5,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
FR,0.016211077,6,806,20.5,-4.062202113,6,12,-0.113048431,0.0598916016,25,-1.887550641,0.0707481074,0.05,-0.236397493,0.0103006315
HR,0.15391,1,340,14.5,-1.864910976,0,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.171450832,3,255,15.5,-1.757643113,1,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.176746699,3,256,16.5,-1.727395783,2,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.265439188,1,256,17.5,-1.322609248,3,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.310354695,3,254,18.5,-1.16682252,4,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.252462299,2,254,19.5,-1.372540188,5,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HR,0.22114306,0,255,20.5,-1.504433688,6,13,-0.099516422,0.1164396758,25,-0.854660761,0.4008552593,0.05,-0.339328423,0.1402955794
HU,0.31511,9,510,14.5,-1.151665025,0,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.400107835,14,510,15.5,-0.913524973,1,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.434162075,15,510,16.5,-0.832036732,2,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.47056024,8,510,17.5,-0.751708424,3,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.494858349,10,510,18.5,-0.701464981,4,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.493216174,7,510,19.5,-0.704782259,5,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
HU,0.470107244,16,510,20.5,-0.752669516,6,14,-0.004695285,0.0553176313,25,-0.084878634,0.9330339563,0.05,-0.118624079,0.1092335094
IE,0.12075,4,314,14.5,-2.105785517,0,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.120449944,3,317,15.5,-2.108253084,1,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.133225589,6,373,16.5,-2.008233392,2,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.147723826,6,403,17.5,-1.905664208,3,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.142834805,4,370,18.5,-1.939089826,4,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.147570022,3,340,19.5,-1.906698907,5,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IE,0.161857676,0,340,20.5,-1.814878611,6,15,-0.164948543,0.0938779879,25,-1.757052388,0.0911513855,0.05,-0.358293878,0.0283967925
IS,0.001919301,0,162,16.5,-5.836411154,2,16,-0.15659002,0.2035044583,25,-0.769467269,0.4488255623,0.05,-0.575715297,0.2625352578
IS,0.001283291,0,146,17.5,-6.082137612,3,16,-0.15659002,0.2035044583,25,-0.769467269,0.4488255623,0.05,-0.575715297,0.2625352578
IS,0.001405883,0,92,18.5,-6.029838305,4,16,-0.15659002,0.2035044583,25,-0.769467269,0.4488255623,0.05,-0.575715297,0.2625352578
IS,0.001489361,0,99,19.5,-5.99572911,5,16,-0.15659002,0.2035044583,25,-0.769467269,0.4488255623,0.05,-0.575715297,0.2625352578
IS,0.001551889,1,170,20.5,-5.970921528,6,16,-0.15659002,0.2035044583,25,-0.769467269,0.4488255623,0.05,-0.575715297,0.2625352578
IT,0.40232,18,678,14.5,-0.908024987,0,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.391026691,18,679,15.5,-0.936425352,1,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.390352637,21,681,16.5,-0.93814624,2,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.392294304,13,680,17.5,-0.933197083,3,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.28940794,10,678,18.5,-1.236468655,4,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.178540599,8,678,19.5,-1.717353917,5,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
IT,0.148064172,8,680,20.5,-1.903378382,6,17,-0.166214548,0.0518841306,25,-3.203571997,0.0036835768,0.05,-0.273071915,-0.059357181
LT,0.11483,22,174,14.5,-2.15563168,0,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LT,0.089289657,41,189,15.5,-2.40473237,1,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
